,company,position,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus
0,Ascendum Solutions,Data Scientist,120294.68000000001,120520.0,120520.0,120294.68000000001,,,
1,Facebook,Data Scientist,198153.22,131000.0,286890.0,198153.22,19650.0,19650.0,33267.450000000004
2,Expedia Group,Data Scientist,158744.49000000002,145410.0,187330.0,158744.49000000002,43235.240000000005,43235.240000000005,24943.710000000003
3,"Quora, Inc.",Data Scientist,155663.37,144100.0,183400.0,155663.37,,,
4,Oracle,Data Scientist,183544.1,34060.0,251520.0,183544.1,20290.59,20290.59,15097.75
5,IBM,Data Scientist,162657.46000000002,79910.0,276410.0,162657.46000000002,4156.63,6663.97,39965.48
6,Microsoft,Data Scientist,170043.24000000002,17030.0,259380.0,170043.24000000002,20332.510000000002,20240.81,65500.0
7,ServiceNow,Data Scientist,148255.32,113970.0,216150.0,148255.32,27710.43,27710.43,
8,Amazon,Data Scientist,153708.85,79910.0,239730.0,153708.85,33321.16,33027.72,6550.0
9,Booz Allen Hamilton,Data Scientist,110709.41,83840.0,197810.0,110362.26000000001,6656.110000000001,6656.110000000001,
10,Intel Corporation,Data Scientist,158803.44,73360.0,212220.0,158803.44,15053.210000000001,13206.11,29256.23
11,Google,Data Scientist,183400.0,93010.0,297370.0,183400.0,33415.48,33415.48,83657.91
12,Wayfair,Data Scientist,141159.05000000002,106110.0,180780.0,141159.05000000002,13288.640000000001,13288.640000000001,6971.820000000001
13,Uber,Data Scientist,173246.19,70740.0,226630.0,173246.19,14785.970000000001,14785.970000000001,2660.61
14,Walmart,Data Scientist,150368.35,100870.0,235800.0,147026.54,22581.780000000002,21550.81,20049.55
15,Airbnb,Data Scientist,227222.12,125760.0,294750.0,227222.12,20345.61,20345.61,75951.18000000001
16,Adobe,Data Scientist,176428.18,119210.0,210910.0,176428.18,12566.83,12566.83,53888.16
17,Apple,Data Scientist,189897.6,124450.0,259380.0,189897.6,14195.16,14195.16,43114.72
18,Cisco Systems,Data Scientist,223104.79,99560.0,237110.0,223104.79,26460.690000000002,26460.690000000002,2026.5700000000002
19,R&D Systems,Data Scientist,147026.54,133620.0,146720.0,147026.54,,,
20,Western Digital,Data Scientist,175547.86000000002,149340.0,189950.0,175547.86000000002,35245.55,35245.55,6788.42
21,Nielsen,Data Scientist,109113.83,82530.0,162440.0,109113.83,9053.41,9053.41,
22,Capital One,Data Scientist,151997.99000000002,108730.0,188640.0,151997.99000000002,13848.01,13848.01,7313.7300000000005
23,Ford Motor Company,Data Scientist,127546.84000000001,96940.0,163750.0,127546.84000000001,7047.8,7574.42,13100.0
24,MZ,Data Scientist,140754.26,140170.0,140170.0,140754.26,27109.14,27109.14,
25,Aetna,Data Scientist,153708.85,110040.0,176850.0,153708.85,9323.27,9323.27,10668.640000000001
26,C3.ai,Data Scientist,148350.95,148030.0,200430.0,148350.95,1.31,1.31,1.31
27,LinkedIn,Data Scientist,182262.92,132310.0,206980.0,182262.92,17712.510000000002,17712.510000000002,55733.950000000004
28,PayPal,Data Scientist,189950.0,161130.0,229250.0,189950.0,19067.05,18916.4,35831.12
29,Fractal,Data Scientist,116904.40000000001,104800.0,163750.0,116904.40000000001,7860.0,7860.0,
30,Uptake,Data Scientist,143131.91,96940.0,171610.0,143131.91,6772.700000000001,,6772.700000000001
31,Boston Consulting Group,Data Scientist,155299.19,151960.0,214840.0,155299.19,30986.74,22902.73,8039.47
32,HP Inc.,Data Scientist,159829.17,159820.0,159820.0,159829.17,13321.390000000001,13321.390000000001,
33,McKinsey & Company,Data Scientist,133660.61000000002,111350.0,180780.0,133660.61000000002,27609.56,27609.56,
34,Visa Inc.,Data Scientist,161956.61000000002,136240.0,196500.0,161956.61000000002,14001.28,14001.28,26644.09
35,Boeing,Data Scientist,161241.35,111350.0,189950.0,161241.35,7676.6,7676.6,
36,SAP,Data Scientist,148362.74000000002,111350.0,168990.0,148362.74000000002,13413.09,13413.09,
37,J.P. Morgan,Data Scientist,160364.96000000002,91700.0,275100.0,160364.96000000002,43883.69,43883.69,1.31
38,Twitter,Data Scientist,189638.22,153270.0,218770.0,189638.22,19380.14,19380.14,65050.670000000006
39,Facebook,Data Scientist - Monthly Intern,121232.64,110040.0,141480.0,,,,
40,Lyft,Data Scientist,208510.08000000002,167680.0,243660.0,208510.08000000002,13291.26,13291.26,95002.51000000001
41,NVIDIA,Data Scientist,246475.19,212220.0,246280.0,246475.19,,,
42,PwC,Data Scientist,140023.28,108730.0,170300.0,140023.28,5424.71,5424.71,
43,eBay,Data Scientist,168995.24000000002,136240.0,216150.0,168995.24000000002,14231.84,14231.84,16864.940000000002
44,KPMG,Data Scientist,130886.03,94320.0,172920.0,130886.03,6971.820000000001,6971.820000000001,
45,UnitedHealth Group,Data Scientist,109140.03,93010.0,176850.0,109140.03,4295.49,4295.49,2035.74
46,Verizon,Data Scientist,155431.5,102180.0,214840.0,155431.5,16596.39,16596.39,2000.3700000000001
47,Pixalate,Data Scientist,172740.53,172920.0,172920.0,172740.53,,,
48,Satmap,Data Scientist,135913.81,136240.0,136240.0,135913.81,,,
49,Ericsson-Worldwide,Data Scientist,150279.27000000002,127070.0,206980.0,150279.27000000002,11362.94,11362.94,
50,CKM Analytix,Data Scientist,109347.01000000001,94320.0,133620.0,109347.01000000001,6636.46,6636.46,
51,SimpleBet,Data Scientist,173188.55000000002,106110.0,186020.0,173188.55000000002,,,58576.65
52,Zillow,Data Scientist,162556.59,132310.0,192570.0,162556.59,20260.46,20260.46,33989.26
53,Stitch Fix,Data Scientist,253955.29,213530.0,347150.0,253955.29,13707.84,13707.84,39940.590000000004
54,Spotify,Data Scientist,171610.0,138860.0,200430.0,171610.0,26670.29,26670.29,40763.270000000004
55,Autodesk,Data Scientist,155299.19,136240.0,184710.0,155299.19,6667.900000000001,6667.900000000001,
56,Workday,Data Scientist,169476.01,168990.0,209600.0,169476.01,,,26545.84
57,Cognizant Technology Solutions,Data Scientist,128636.76000000001,106110.0,157200.0,128636.76000000001,4173.66,4173.66,
58,Civis Analytics,Data Scientist,107725.23000000001,86460.0,136240.0,107725.23000000001,6788.42,6788.42,
59,American Express,Data Scientist,144352.83000000002,95630.0,174230.0,144352.83000000002,20049.55,20049.55,
60,Caterpillar,Data Scientist,110776.22,93010.0,127070.0,110776.22,10920.16,10633.27,16375.0
61,Express Scripts,Data Scientist,145009.14,145410.0,145410.0,145009.14,,,
62,Salesforce,Data Scientist,190337.76,145410.0,233180.0,190337.76,22842.47,22842.47,42914.29
63,Tout (CA),Data Scientist,175154.86000000002,158510.0,192570.0,175154.86000000002,,,
64,Groupon,Data Scientist,205845.54,119210.0,250210.0,205845.54,31995.440000000002,32422.5,13530.99
65,Allstate,Data Scientist,133030.5,113970.0,174230.0,133030.5,5672.3,5672.3,
66,AgilOne,Data Scientist,123521.21,117900.0,244970.0,123521.21,,,
67,Northrop Grumman,Data Scientist,135788.05000000002,111350.0,205670.0,135788.05000000002,,,
68,Rang Technologies,Data Scientist,141908.37,124450.0,174230.0,141908.37,,,
69,Deloitte,Data Scientist,122302.91,52400.0,303920.0,122302.91,11786.07,11786.07,
70,Insurance Services Office,Data Scientist,113611.06,113970.0,166370.0,113611.06,,,
71,Accenture,Data Scientist,137753.05000000002,106110.0,175540.0,137753.05000000002,4789.360000000001,5577.9800000000005,13204.800000000001
72,Verisk Analytics,Data Scientist,124646.5,113970.0,176850.0,124646.5,10160.36,10160.36,9333.75
73,Bayer,Data Scientist,146684.63,127070.0,159820.0,146684.63,12644.12,12644.12,
74,Bank of America,Data Scientist,135714.69,66810.0,251520.0,135714.69,10804.880000000001,10800.95,6.550000000000001
75,84.51°,Data Scientist,112620.70000000001,86460.0,159820.0,112620.70000000001,5309.43,5309.43,
76,Verizon Media,Data Scientist,170860.68,144100.0,284270.0,170860.68,17086.33,17086.33,9807.970000000001
77,GE,Data Scientist,153708.85,104800.0,230560.0,153708.85,4256.1900000000005,4256.1900000000005,
78,NetApp,Data Scientist,180317.57,137550.0,217460.0,180317.57,,,
79,State Farm,Data Scientist,128138.96,68120.0,193880.0,128138.96,10921.470000000001,10921.470000000001,
80,General Motors (GM),Data Scientist,139702.33000000002,100870.0,192570.0,139702.33000000002,20006.32,18960.940000000002,23726.72
81,Optum,Data Scientist,121126.53,104800.0,168990.0,121126.53,2016.0900000000001,2016.0900000000001,
82,Nordstrom,Data Scientist,153103.63,123140.0,206980.0,153103.63,27824.4,27824.4,
83,Honeywell,Data Scientist,131000.0,100870.0,172920.0,131000.0,13838.84,13838.84,
84,The Home Depot,Data Scientist,155431.5,121830.0,200430.0,155431.5,8716.74,7311.110000000001,19805.89
85,Micron Technology,Data Scientist,141304.46,125760.0,1245810.0,141304.46,13279.470000000001,10228.48,12657.220000000001
86,Feedzai,Data Scientist,132797.32,111350.0,172920.0,132797.32,23945.49,19415.510000000002,8212.390000000001
87,Lockheed Martin,Data Scientist,133665.85,99560.0,317020.0,133665.85,27680.300000000003,27680.300000000003,27025.300000000003
88,Tesla,Data Scientist,148597.23,115280.0,197810.0,148597.23,10447.25,10447.25,24310.98
89,Asana,Data Scientist,180855.98,163750.0,263310.0,180855.98,39424.450000000004,39424.450000000004,62421.5
90,Guidewire,Data Scientist,161636.97,159820.0,168990.0,161636.97,16262.34,16262.34,
91,Indeed,Data Scientist,165822.42,115280.0,213530.0,165822.42,23676.940000000002,23676.940000000002,
92,Schlumberger,Data Scientist,152727.66,128380.0,172920.0,152727.66,6728.16,6728.16,1.31
93,Gallup,Data Scientist,132659.77000000002,119210.0,145410.0,132659.77000000002,6620.740000000001,6620.740000000001,
94,Equifax,Data Scientist,131580.33000000002,94320.0,174230.0,131580.33000000002,11965.54,11965.54,
95,Humana,Data Scientist,132112.19,100870.0,163750.0,132112.19,10480.0,10480.0,
96,Fidelity Investments,Data Scientist,140454.27000000002,99560.0,166370.0,140454.27000000002,22779.59,22779.59,
97,LinkedIn,Data Scientist - Hourly Intern,138964.80000000002,122616.0,160763.2,,,,
98,Intuit,Data Scientist,171731.83000000002,144100.0,189950.0,171731.83000000002,30960.54,30960.54,32853.49
99,AIG,Data Scientist,141820.6,108730.0,230560.0,141820.6,14332.710000000001,14332.710000000001,
100,Applied Materials,Data Scientist,158993.39,110040.0,206980.0,158993.39,17166.24,16532.2,17197.68
101,Pacific Northwest National Laboratory,Data Scientist,127990.93000000001,103490.0,193880.0,127990.93000000001,,,
102,Cognistx,Data Scientist,98027.3,86460.0,168990.0,98027.3,,,
103,Cerner,Data Scientist,133133.99000000002,117900.0,146720.0,133133.99000000002,,,
104,John Deere,Data Scientist,118742.33,104800.0,146720.0,118742.33,14191.230000000001,18397.64,9243.36
105,Citi,Data Scientist,134940.48,102180.0,217460.0,134940.48,6695.41,6695.41,
106,Quicken Loans,Data Scientist,133574.15,83840.0,163750.0,133574.15,16122.17,16122.17,11224.08
107,Tripadvisor,Data Scientist,167399.66,151960.0,205670.0,167399.66,18368.82,18368.82,67774.16
108,Square,Data Scientist,185701.67,148030.0,251520.0,185701.67,,,66567.65000000001
109,Hewlett Packard Enterprise | HPE,Data Scientist,134898.56,94320.0,186020.0,134898.56,18021.670000000002,18021.670000000002,
110,MITRE,Data Scientist,138860.0,115280.0,197810.0,138860.0,1385.98,1385.98,
111,Adobe,Data Scientist - Hourly Intern,144414.4,125340.8,149864.0,,,,
112,Dell Technologies,Data Scientist,115337.64,86460.0,153270.0,115337.64,2004.3000000000002,2004.3000000000002,
113,T-Mobile,Data Scientist,125870.04000000001,107420.0,163750.0,125870.04000000001,19650.0,19650.0,4130.43
114,Comscore,Data Scientist,124626.85,110040.0,166370.0,124626.85,,,
115,ADP,Data Scientist,151333.82,125760.0,161130.0,151333.82,7890.13,7890.13,
116,Xilinx,Data Scientist,176736.03,176850.0,176850.0,176736.03,,,
117,DISH,Data Scientist,138039.94,99560.0,153270.0,138039.94,2650.13,,2650.13
118,NASA Jet Propulsion Laboratory,Data Scientist,144883.38,134930.0,176850.0,144883.38,,,
119,Tata Consultancy Services,Data Scientist,156349.81,86460.0,250210.0,156349.81,5702.43,5702.43,
120,Conversant,Data Scientist,153080.05000000002,138860.0,200430.0,153080.05000000002,13279.470000000001,13279.470000000001,
121,GlobalSync,Data Scientist,124907.19,124450.0,124450.0,124907.19,,,
122,Lumiata,Data Scientist,169880.80000000002,167680.0,179470.0,169880.80000000002,3548.79,3548.79,
123,Leidos,Data Scientist,128297.47,113970.0,221390.0,128297.47,,,
124,Esurance,Data Scientist,140342.92,129690.0,157200.0,140342.92,10905.75,10905.75,
125,Monsanto Company,Data Scientist,155899.17,123140.0,170300.0,,,,
126,SAP,Data Scientist - Hourly Intern,108992.0,92643.2,128065.6,,,,
127,Cox Automotive,Data Scientist,115741.12000000001,106110.0,146720.0,115741.12000000001,28389.010000000002,28389.010000000002,
128,Zurich North America,Data Scientist,148281.52000000002,119210.0,191260.0,148281.52000000002,14222.67,13449.77,15999.03
129,Sears,Data Scientist,153873.91,95630.0,206980.0,153873.91,14185.99,14185.99,
130,AT&T,Data Scientist,152624.17,120520.0,239730.0,152624.17,13879.45,13854.560000000001,12059.86
131,Bed Bath & Beyond,Data Scientist,120294.68000000001,104800.0,255450.0,120294.68000000001,6788.42,6788.42,
132,US Department of Defense,Data Scientist,120846.19,98250.0,155890.0,120846.19,4112.09,4112.09,1384.67
133,Experian,Data Scientist,174623.0,150650.0,220080.0,174623.0,31853.960000000003,31853.960000000003,
134,Opex Analytics,Data Scientist,140342.92,127070.0,157200.0,140342.92,16595.08,16595.08,
135,CCRi,Data Scientist - Hourly,117166.40000000001,98092.8,133515.2,117166.40000000001,4422350.4,2126.13,
136,Scry Analytics,Data Scientist,150610.7,120520.0,162440.0,150610.7,,,
137,Red Hat,Data Scientist,127468.24,106110.0,151960.0,127468.24,11685.2,10552.050000000001,12523.6
138,Bloomberg L.P.,Data Scientist,187674.53,120520.0,225320.0,187674.53,27280.75,27280.75,
139,SAP Concur,Data Scientist,143684.73,120520.0,158510.0,143684.73,,,
140,Kabbage,Data Scientist,159365.43,129690.0,214840.0,159365.43,38992.15,38992.15,56238.3
141,Engineering Technology Associates,Data Scientist,114948.57,113970.0,124450.0,114948.57,,,
142,Noblis,Data Scientist,107068.92,99560.0,175540.0,107068.92,3996.81,4112.09,3996.81
143,Kohl's,Data Scientist,157367.68,157200.0,218770.0,157367.68,13512.650000000001,13512.650000000001,
144,Wells Fargo,Data Scientist,165506.71000000002,98250.0,184710.0,165506.71000000002,26644.09,26644.09,
145,Antuit,Data Scientist,106940.54000000001,90390.0,203050.0,106940.54000000001,10512.75,10512.75,
146,Chegg,Data Scientist,164226.84,158510.0,203050.0,164226.84,,,
147,U.S. Bank,Data Scientist,130227.1,93010.0,166370.0,130227.1,14520.04,19969.64,8002.79
148,American Family Insurance,Data Scientist,137002.42,129690.0,153270.0,137002.42,15338.79,15338.79,
149,Amazon,Data Scientist - Monthly Intern,111093.24,78600.0,141480.0,,,,
150,National Geospatial-Intelligence Agency,Data Scientist,137493.67,100870.0,158510.0,137493.67,4053.1400000000003,4053.1400000000003,
151,Morgan Stanley,Data Scientist,168980.83000000002,133620.0,335360.0,168980.83000000002,30711.640000000003,30711.640000000003,
152,Staples,Data Scientist,152984.42,117900.0,178160.0,152984.42,17664.04,17664.04,14148.0
153,SparkCognition,Data Scientist,125876.59000000001,110040.0,162440.0,125876.59000000001,,,104515.73000000001
154,Alliance Data,Data Scientist,137046.96,96940.0,175540.0,137046.96,8930.27,8930.27,
155,Opendoor,Data Scientist,195476.89,168990.0,241040.0,195476.89,,,
156,Zest AI,Data Scientist,147026.54,125760.0,213530.0,147026.54,,,
157,Infosys,Data Scientist,134281.55000000002,65500.0,189950.0,134281.55000000002,,,
158,Thomson Reuters,Data Scientist,147681.54,121830.0,176850.0,147681.54,3326.09,3326.09,
159,Ancestry,Data Scientist,169068.6,168990.0,172920.0,169068.6,11513.59,11513.59,2878.07
160,Lawrence Livermore National Laboratory,Data Scientist,195331.48,121830.0,234490.0,195331.48,,,
161,Walmart eCommerce,Data Scientist,180569.09,140170.0,225320.0,180569.09,35976.53,35976.53,40051.94
162,IBM,Data Scientist - Hourly Intern,89918.40000000001,70844.8,108992.0,,,,
163,NCR,Data Scientist,125082.73000000001,60260.0,131000.0,125082.73000000001,4748.75,4748.75,
164,Capgemini,Data Scientist,123103.32,86460.0,146720.0,123103.32,13255.890000000001,13255.890000000001,
165,Lowe's,Data Scientist,147026.54,123140.0,165060.0,147026.54,18672.74,18672.74,
166,Nielsen,Data Scientist - Hourly Intern,57220.8,54496.0,73569.6,,,,
167,Philips,Data Scientist,161735.22,140170.0,205670.0,161735.22,13956.74,13956.74,
168,Teradata,Data Scientist,133206.04,98250.0,167680.0,133206.04,13312.220000000001,13312.220000000001,
169,Johnson & Johnson,Data Scientist - Hourly Intern,68120.0,59945.600000000006,138964.80000000002,,,,
170,Grubhub,Data Scientist,138557.39,137.55,208290.0,138557.39,,,43083.28
171,AppZen,Data Scientist,176827.73,165060.0,234490.0,176827.73,20449.100000000002,20449.100000000002,
172,Macy's,Data Scientist,168249.85,111350.0,192570.0,168249.85,16967.12,16967.12,
173,Verizon Wireless,Data Scientist,153807.1,138860.0,184710.0,155431.5,16596.39,16596.39,2000.3700000000001
174,Chevron,Data Scientist,184089.06,129690.0,279030.0,184089.06,22208.43,22208.43,15294.25
175,Apple,Data Scientist - Hourly Intern,141689.6,70844.8,163488.0,,,,
176,Clover Health,Data Scientist,187047.04,179470.0,226630.0,187047.04,,,
177,TrueCar,Data Scientist,149436.94,19650.0,187330.0,149436.94,16220.42,16220.42,6788.42
178,Akamai,Data Scientist,153720.64,137550.0,179470.0,153720.64,,,
179,SAS Institute,Data Scientist,131412.65,123140.0,153270.0,131412.65,13240.17,13240.17,
180,Fuzzy Logix,Data Scientist,100542.5,99560.0,144100.0,100542.5,14362.84,14362.84,
181,SAIC,Data Scientist,123259.21,100870.0,132310.0,123259.21,,,
182,State Street,Data Scientist,119097.34000000001,112660.0,256760.0,119097.34000000001,,,
183,TE Connectivity,Data Scientist,150391.93,93010.0,167680.0,150391.93,25047.2,25047.2,
184,Pearson,Data Scientist,160730.45,141480.0,201740.0,160730.45,14627.460000000001,14627.460000000001,
185,GEICO,Data Scientist,133350.14,66810.0,145410.0,133350.14,7265.26,3319.54,11209.67
186,CCC Information Services,Data Scientist,120229.18000000001,106110.0,180780.0,120229.18000000001,,,
187,Highmark,Data Scientist,126976.99,120520.0,150650.0,126976.99,13968.53,13968.53,
188,Loven Systems,Data Scientist,114948.57,100870.0,115280.0,114948.57,,,
189,Indigo,Data Scientist,150650.0,127070.0,163750.0,150650.0,19714.190000000002,19714.190000000002,
190,Elder Research,Data Scientist,125496.69,90390.0,178160.0,125496.69,,,
191,Bidgely,Data Scientist,184233.16,172920.0,189950.0,184233.16,3275.0,3275.0,
192,CGI,Data Scientist,126158.24,110040.0,154580.0,126158.24,6777.9400000000005,6777.9400000000005,1.31
193,Maxima Consulting,Data Scientist,110938.66,100870.0,111350.0,110938.66,,,
194,IMVU,Data Scientist,181626.26,151960.0,188640.0,181626.26,2.62,,2.62
195,Thermo Fisher Scientific,Data Scientist,124450.0,49780.0,218770.0,124450.0,12198.720000000001,12198.720000000001,
196,Asurion,Data Scientist,140342.92,134930.0,146720.0,140342.92,13272.92,13272.92,
197,First Derivatives,Data Scientist,56434.8,40610.0,123140.0,56434.8,,,
198,The Hartford,Data Scientist,129224.95000000001,103490.0,144100.0,129224.95000000001,14716.54,14716.54,
199,ExxonMobil,Data Scientist,139780.93,91700.0,204360.0,139780.93,5536.06,5536.06,
200,NBCUniversal,Data Scientist - Hourly Intern,81744.0,73569.6,87193.6,,,,
201,Procter & Gamble,Data Scientist,155046.36000000002,125760.0,162440.0,155046.36000000002,,,
202,Cummins,Data Scientist,101176.54000000001,93010.0,117900.0,101176.54000000001,6636.46,4628.2300000000005,9170.0
203,NortonLifeLock,Data Scientist,173344.44,131000.0,229250.0,173344.44,18422.530000000002,20530.32,6890.6
204,Prudential,Data Scientist,141914.92,119210.0,151960.0,141914.92,19849.120000000003,19849.120000000003,
205,Hewlett-Packard,Data Scientist,151162.21,141480.0,186020.0,,,,
206,Infoshare Systems,Data Scientist,99494.5,99560.0,99560.0,99494.5,,,
207,Noodle.ai,Data Scientist,157151.53,145410.0,162440.0,157151.53,15260.19,15260.19,
208,3M,Data Scientist,127892.68000000001,113970.0,170300.0,127892.68000000001,8948.61,5536.06,12362.470000000001
209,EY,Data Scientist,149009.88,93010.0,279030.0,149009.88,6593.2300000000005,6593.2300000000005,
210,Kaizen Analytix,Data Scientist,113611.06,100870.0,127070.0,113611.06,,,
211,Point72,Data Scientist,153352.53,133620.0,254140.0,153352.53,27369.83,27369.83,
212,ANCILE Solutions,Data Scientist,128414.06000000001,78600.0,176850.0,128414.06000000001,,,
213,Liberty Mutual Insurance,Data Scientist,148574.96,113970.0,193880.0,148574.96,20929.870000000003,20929.870000000003,
214,IQVIA,Data Scientist,114370.86,99560.0,138860.0,114370.86,4000.7400000000002,4000.7400000000002,
215,Blend360,Data Scientist,86203.24,81220.0,106110.0,86203.24,2675.02,2675.02,
216,Autodesk,Data Scientist - Hourly Intern,117166.40000000001,103542.40000000001,130790.40000000001,,,,
217,Edmunds.com,Data Scientist,199891.59,145410.0,227940.0,199891.59,8234.66,8234.66,
218,Anthem,Data Scientist,145022.24000000002,93010.0,162440.0,145022.24000000002,,,
219,Microsoft,Data Scientist - Monthly Intern,122270.16,110040.0,141480.0,,,,
220,Comcast,Data Scientist,149484.1,102180.0,225320.0,149484.1,5.24,5.24,
221,Fidelity Investments,Data Scientist - Hourly Intern,95368.0,76294.40000000001,106267.2,,,,
222,Pactera,Data Scientist,121570.62000000001,89080.0,180780.0,121570.62000000001,,,
223,Colaberry,Data Scientist,126593.16,102180.0,157200.0,126593.16,,,
224,Crowe,Data Scientist,118634.91,94320.0,153270.0,118634.91,6753.05,6753.05,
225,Amazon Robotics,Data Scientist,128741.56000000001,123140.0,153270.0,128741.56000000001,,,
226,Gartner,Data Scientist,155465.56,82530.0,159820.0,155465.56,23636.33,23636.33,
227,Natera,Data Scientist,154070.41,145410.0,196500.0,154070.41,,,
228,Kaiser Permanente,Data Scientist,125081.42,117900.0,225320.0,125081.42,5957.88,5957.88,
229,Southwest Airlines,Data Scientist,127836.35,120520.0,153270.0,127836.35,15507.78,4072.79,13470.730000000001
230,Amgen,Data Scientist,165939.01,133620.0,195190.0,165939.01,27152.370000000003,27152.370000000003,13576.84
231,Etsy,Data Scientist,187335.24000000002,121830.0,216150.0,187335.24000000002,12831.45,12831.45,1336.2
232,Squarespace,Data Scientist,153653.83000000002,14410.0,176850.0,153653.83000000002,,,
233,Ciber,Data Scientist,142924.93,73360.0,171610.0,142924.93,,,
234,HCL Infosystems,Data Scientist,150368.35,113970.0,159820.0,150368.35,,,
235,Roche,Data Scientist,189521.63,115280.0,218770.0,189521.63,15720.0,15720.0,
236,Jet,Data Scientist,200490.26,180780.0,233180.0,200490.26,,,
237,LMI,Data Scientist,114228.07,99560.0,154580.0,114228.07,8976.12,8976.12,
238,Grid Dynamics,Data Scientist,130571.63,112660.0,241040.0,130571.63,,,
239,MaxPoint,Data Scientist,128262.1,106110.0,150650.0,,,,
240,CNA,Data Scientist,152337.28,123140.0,188640.0,152337.28,15231.37,15231.37,
241,Zenabi Data,Data Scientist,132684.66,117900.0,170300.0,132684.66,,,
242,NIKE,Data Scientist,177814.16,129690.0,201740.0,177814.16,9807.970000000001,9807.970000000001,
243,Hertz,Data Scientist,123029.96,102180.0,171610.0,123029.96,,,
244,Albeado,Data Scientist,139674.82,128380.0,200430.0,139674.82,13322.7,13322.7,
245,Pluralsight,Data Scientist,157582.52000000002,125760.0,167680.0,157582.52000000002,15757.99,15757.99,10749.86
246,Sigma-Aldrich,Data Scientist,116952.87000000001,106110.0,133620.0,116952.87000000001,2664.54,2664.54,
247,DataRobot,Data Scientist,226992.87,145410.0,267240.0,226992.87,6616.81,6616.81,
248,CIBO,Data Scientist,186799.45,153270.0,203050.0,186799.45,22338.120000000003,22338.120000000003,27109.14
249,Abzooba,Data Scientist,141426.29,141480.0,176850.0,141426.29,,,
250,ProCogia,Data Scientist,126976.99,120520.0,150650.0,126976.99,13100.0,13100.0,
251,MassMutual,Data Scientist,144586.01,112660.0,174230.0,144586.01,16029.16,3417.79,25221.43
252,Cable One,Data Scientist,120651.0,98250.0,132310.0,120651.0,3568.44,,3568.44
253,DuPont,Data Scientist,160442.25,115280.0,170300.0,160442.25,,,
254,Oscar Health,Data Scientist,188477.56,170300.0,212220.0,188477.56,19874.010000000002,19874.010000000002,70476.69
255,Bosch,Data Scientist,187764.92,175540.0,191260.0,187764.92,13312.220000000001,13312.220000000001,
256,Indellient,Data Scientist,149784.09,119210.0,167680.0,149784.09,3982.4,3982.4,
257,Ayasdi,Data Scientist,209476.86000000002,158510.0,237110.0,209476.86000000002,21541.64,21541.64,1.31
258,Battelle,Data Scientist,143211.82,111350.0,158510.0,143211.82,5309.43,5309.43,
259,Plume Design,Data Scientist,156382.56,145410.0,157200.0,156382.56,,,
260,C.H. Robinson,Data Scientist,134010.38,119210.0,213530.0,134010.38,13968.53,13968.53,
261,Glassdoor,Data Scientist,172574.16,136240.0,213530.0,172574.16,14332.710000000001,14332.710000000001,14598.640000000001
262,Avanade,Data Scientist,175490.22,89080.0,204360.0,175490.22,,,
263,Paycom,Data Scientist,116521.88,115280.0,116590.0,116521.88,,,
264,TechGenomics,Data Scientist,152907.13,151960.0,153270.0,152907.13,,,
265,Stanley Black & Decker,Data Scientist,167186.13,113970.0,189950.0,167186.13,,,
266,Salesforce,Data Scientist - Hourly Intern,136240.0,108992.0,141689.6,,,,
267,Viasat,Data Scientist,170721.82,145410.0,200430.0,170721.82,2672.4,2672.4,
268,Verra Mobility,Data Scientist,124021.63,89080.0,133620.0,124021.63,11745.460000000001,11745.460000000001,
269,Enigma Technologies,Data Scientist,188076.7,188640.0,203050.0,188076.7,,,
270,UnitedHealthCare,Data Scientist,117034.09000000001,106110.0,133620.0,117034.09000000001,,,
271,Johns Hopkins University Applied Physics Laboratory,Data Scientist,127109.3,119210.0,179470.0,127109.3,,,7943.84
272,CLARA analytics,Data Scientist,160585.04,158510.0,167680.0,160585.04,16283.300000000001,16283.300000000001,
273,Abbott,Data Scientist,157458.07,91700.0,182090.0,157458.07,12150.25,12150.25,7408.05
274,"Pandora Media, LLC",Data Scientist,200655.32,172920.0,238420.0,200655.32,9699.24,9699.24,55420.86
275,UT Southwestern Medical Center,Data Scientist,89486.1,62880.0,91700.0,89486.1,,,
276,EMC,Data Scientist,161809.89,129690.0,183400.0,,,,
277,MetLife,Data Scientist,115133.28,108730.0,125760.0,115133.28,8001.4800000000005,8001.4800000000005,
278,HCA Healthcare,Data Scientist,128207.08,117900.0,166370.0,128207.08,,,
279,Children's Hospital of Philadelphia,Data Scientist,120637.90000000001,108730.0,171610.0,120637.90000000001,,,
280,ADP,Data Scientist - Hourly Intern,95368.0,84468.8,117166.40000000001,,,,
281,Elevate Credit,Data Scientist,146075.48,113970.0,220080.0,146075.48,16266.27,16266.27,
282,Siemens,Data Scientist,107494.67,66810.0,159820.0,107494.67,13506.1,13506.1,
283,Credit Karma,Data Scientist,238420.0,188640.0,305230.0,238420.0,34619.37,34619.37,47719.37
284,Capital One,Data Scientist - Hourly Intern,87193.6,70844.8,125340.8,,,,
285,Citrine Informatics,Data Scientist,133660.61000000002,108730.0,142790.0,133660.61000000002,,,
286,Piezos,Data Scientist,156355.05000000002,155890.0,155890.0,156355.05000000002,,,
287,CoreLogic,Data Scientist,135898.09,127070.0,166370.0,135898.09,11748.08,11748.08,4066.2400000000002
